tournament_endpoint,tournament_division_id,tournament_id,tournament_name,time_period,Location,tournament_division_name,last_update,game_date,game_id,game_time,location_name,away_team_id,away_team,away_score,home_score,home_team
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h2019011419534095082220503181846,h201901141953409814a07c0cb3b4640,h2019011419534095082220503181846,2019 Roswell Youth Lacrosse Invitational-Individual Player Registration,"Dec 20 - 21, 2021","Roswell, GA",U15 Boys,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201901251657444388eaa8e6be8df46,h201901251703555636b3176148afa4a,h201901251657444388eaa8e6be8df46,MLK Freedom,"Jan 20, 2020","Cincinnati, OH",Adult Coed,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201901251657444388eaa8e6be8df46,h20190125165744479120cea8bdc6647,h201901251657444388eaa8e6be8df46,MLK Freedom,"Jan 20, 2020","Cincinnati, OH",Boys '05/06,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190201153837255673714e1a89d4f,h20190201154718140c3f5b464223640,h20190201153837255673714e1a89d4f,Tourney Machine Practice,"Nov 1 - 3, 2030","Minneapolis, MN",Varsity A,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190216120855813fa44eca896b241,h201902161208558584350eb8d5ed84e,h20190216120855813fa44eca896b241,Presidents' Day Rush,"Feb 17, 2020","Cincinnati, OH",Girls High School,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190201153837255673714e1a89d4f,h2019020115471823150c05c6c584a49,h20190201153837255673714e1a89d4f,Tourney Machine Practice,"Nov 1 - 3, 2030","Minneapolis, MN",Varsity B,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201901251657444388eaa8e6be8df46,h201901251657444635471df1dd2e841,h201901251657444388eaa8e6be8df46,MLK Freedom,"Jan 20, 2020","Cincinnati, OH",Boys High School,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190201153837255673714e1a89d4f,h201902011547180685a43756e0ed74b,h20190201153837255673714e1a89d4f,Tourney Machine Practice,"Nov 1 - 3, 2030","Minneapolis, MN",Junior Varsity B,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201901251657444388eaa8e6be8df46,h201901251657444676b1862a5f8264e,h201901251657444388eaa8e6be8df46,MLK Freedom,"Jan 20, 2020","Cincinnati, OH",Boys '07,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h2018103102440326152e82461c46d45,h20181031024403293b7e49bba2ad540,h2018103102440326152e82461c46d45,Future Sluggers ,"Sep 7 - 8, 2019","Montoursville, PA • Williamsport, PA",18U,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h2018103102440326152e82461c46d45,h20181031024403290edd6e23ac63240,h2018103102440326152e82461c46d45,Future Sluggers ,"Sep 7 - 8, 2019","Montoursville, PA • Williamsport, PA",17U,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201602200111438906821426a798341,h201603171332280455c32e8a1496a4b,h201602200111438906821426a798341,Sandlot America End of Summer Classic,"Jul 16 - 19, 2020",GA • SC,18u,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201812041937174496ee3d46589f044,h2019012221292733312c562f6290c47,h201812041937174496ee3d46589f044,Auto Advance From Pool To Bracket Bug,"Nov 2 - 3, 2030","Ames, IA",18U Division,Wed 1/23/2019 3:42 PM,"Saturday, November 02, 2030",P3,11:00 AM,TM HQ - Court 3,h20190122212927370bb89c32e50ad4c,Team 20,3,6,Team 22
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201812041937174496ee3d46589f044,h2019012221292733312c562f6290c47,h201812041937174496ee3d46589f044,Auto Advance From Pool To Bracket Bug,"Nov 2 - 3, 2030","Ames, IA",18U Division,Wed 1/23/2019 3:42 PM,"Saturday, November 02, 2030",P4,11:00 AM,TM HQ - Court 4,h20190122212927401988f7e8c31cd4d,Team 23,5,8,Team 18*
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201801031822598444b07fda1f71e43,h201801031822598738dfa2762f6da4f,h201801031822598444b07fda1f71e43,2018 Roswell Youth Lacrosse Invitational-Individual Player Registration,"Dec 12 - 13, 2030","Roswell, GA",U15 Boys,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201812041937174496ee3d46589f044,h20190122212927251f900e4092ac547,h201812041937174496ee3d46589f044,Auto Advance From Pool To Bracket Bug,"Nov 2 - 3, 2030","Ames, IA",16U Division,Wed 1/23/2019 3:44 PM,"Saturday, November 02, 2030",P3,8:45 AM,TM HQ - Court 3,h201901222129272563bac7d46a1df48,Team 09,4,7,Team 11
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201812041937174496ee3d46589f044,h2019012221292733312c562f6290c47,h201812041937174496ee3d46589f044,Auto Advance From Pool To Bracket Bug,"Nov 2 - 3, 2030","Ames, IA",18U Division,Wed 1/23/2019 3:42 PM,"Saturday, November 02, 2030",P1,12:00 PM,TM HQ - Court 1,h201901222129274112734c3410a6c43,Team 24,2,7,Team 19
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201812041937174496ee3d46589f044,h20190122212927251f900e4092ac547,h201812041937174496ee3d46589f044,Auto Advance From Pool To Bracket Bug,"Nov 2 - 3, 2030","Ames, IA",16U Division,Wed 1/23/2019 3:44 PM,"Saturday, November 02, 2030",P4,8:45 AM,TM HQ - Court 4,h201901222129273283e53d73637c546,Team 16,3,8,Team 15
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201801031822598444b07fda1f71e43,h20180103182259888a059f945c7c94a,h201801031822598444b07fda1f71e43,2018 Roswell Youth Lacrosse Invitational-Individual Player Registration,"Dec 12 - 13, 2030","Roswell, GA",U15 Girls,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201812041937174496ee3d46589f044,h2019012221292733312c562f6290c47,h201812041937174496ee3d46589f044,Auto Advance From Pool To Bracket Bug,"Nov 2 - 3, 2030","Ames, IA",18U Division,Wed 1/23/2019 3:42 PM,"Saturday, November 02, 2030",P2,12:00 PM,TM HQ - Court 2,h20190122212927338d4dc0b5e3fb147,Team 17,4,8,Team 21
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201812041937174496ee3d46589f044,h20190122212927251f900e4092ac547,h201812041937174496ee3d46589f044,Auto Advance From Pool To Bracket Bug,"Nov 2 - 3, 2030","Ames, IA",16U Division,Wed 1/23/2019 3:44 PM,"Saturday, November 02, 2030",P1,9:00 AM,TM HQ - Court 1,h2019012221292729783118e612e0f4a,Team 13,3,5,Team 14
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201812041937174496ee3d46589f044,h2019012221292733312c562f6290c47,h201812041937174496ee3d46589f044,Auto Advance From Pool To Bracket Bug,"Nov 2 - 3, 2030","Ames, IA",18U Division,Wed 1/23/2019 3:42 PM,"Saturday, November 02, 2030",P8,12:30 PM,TM HQ - Court 4,h2019012221292739197c6d5a99f564b,Team 22,3,6,Team 18
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201812041937174496ee3d46589f044,h20190122212927251f900e4092ac547,h201812041937174496ee3d46589f044,Auto Advance From Pool To Bracket Bug,"Nov 2 - 3, 2030","Ames, IA",16U Division,Wed 1/23/2019 3:44 PM,"Saturday, November 02, 2030",P2,9:00 AM,TM HQ - Court 2,h20190122212927287b461826ac6f342,Team 12,5,4,Team 10
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201812041937174496ee3d46589f044,h2019012221292733312c562f6290c47,h201812041937174496ee3d46589f044,Auto Advance From Pool To Bracket Bug,"Nov 2 - 3, 2030","Ames, IA",18U Division,Wed 1/23/2019 3:42 PM,"Saturday, November 02, 2030",P7,1:15 PM,TM HQ - Court 3,h2019012221292738002dcf26135a04b,Team 21,3,9,Team 23
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201812041937174496ee3d46589f044,h20190122212927251f900e4092ac547,h201812041937174496ee3d46589f044,Auto Advance From Pool To Bracket Bug,"Nov 2 - 3, 2030","Ames, IA",16U Division,Wed 1/23/2019 3:44 PM,"Saturday, November 02, 2030",P7,10:15 AM,TM HQ - Court 3,h201901222129272664799e8a85d2e46,Team 10,3,8,Team 16
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201812041937174496ee3d46589f044,h2019012221292733312c562f6290c47,h201812041937174496ee3d46589f044,Auto Advance From Pool To Bracket Bug,"Nov 2 - 3, 2030","Ames, IA",18U Division,Wed 1/23/2019 3:42 PM,"Saturday, November 02, 2030",P5,2:00 PM,TM HQ - Court 1,h20190122212927359332485d9061e4d,Team 19,4,7,Team 17
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201801031822598444b07fda1f71e43,h201801031822598852bb412e416b24e,h201801031822598444b07fda1f71e43,2018 Roswell Youth Lacrosse Invitational-Individual Player Registration,"Dec 12 - 13, 2030","Roswell, GA",U13 Boys,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201801031822598444b07fda1f71e43,h201801031822598822c5f5d59f2074e,h201801031822598444b07fda1f71e43,2018 Roswell Youth Lacrosse Invitational-Individual Player Registration,"Dec 12 - 13, 2030","Roswell, GA",U13 Girls,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201812041937174496ee3d46589f044,h20190122212927251f900e4092ac547,h201812041937174496ee3d46589f044,Auto Advance From Pool To Bracket Bug,"Nov 2 - 3, 2030","Ames, IA",16U Division,Wed 1/23/2019 3:44 PM,"Saturday, November 02, 2030",P8,10:15 AM,TM HQ - Court 4,h201901222129272774165867229ca48,Team 11,3,5,Team 15
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201812041937174496ee3d46589f044,h2019012221292733312c562f6290c47,h201812041937174496ee3d46589f044,Auto Advance From Pool To Bracket Bug,"Nov 2 - 3, 2030","Ames, IA",18U Division,Wed 1/23/2019 3:42 PM,"Saturday, November 02, 2030",P6,2:00 PM,TM HQ - Court 2,h201901222129274112734c3410a6c43,Team 24,6,7,Team 20
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h2018103102440326152e82461c46d45,h20181031024403287c97a2bdf55eb45,h2018103102440326152e82461c46d45,Future Sluggers ,"Sep 7 - 8, 2019","Montoursville, PA • Williamsport, PA",16U,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201801031822598444b07fda1f71e43,h20180103182259869ebfbae04872345,h201801031822598444b07fda1f71e43,2018 Roswell Youth Lacrosse Invitational-Individual Player Registration,"Dec 12 - 13, 2030","Roswell, GA",U11 Boys,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201812041937174496ee3d46589f044,h20190122212927251f900e4092ac547,h201812041937174496ee3d46589f044,Auto Advance From Pool To Bracket Bug,"Nov 2 - 3, 2030","Ames, IA",16U Division,Wed 1/23/2019 3:44 PM,"Saturday, November 02, 2030",P5,11:00 AM,TM HQ - Court 1,h201901222129273073e099ef30a3d4f,Team 14,3,8,Team 12
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201812041937174496ee3d46589f044,h2019012221292733312c562f6290c47,h201812041937174496ee3d46589f044,Auto Advance From Pool To Bracket Bug,"Nov 2 - 3, 2030","Ames, IA",18U Division,Wed 1/23/2019 3:42 PM,"Saturday, November 02, 2030",P12,2:00 PM,TM HQ - Court 4,h2019012221292739197c6d5a99f564b,Team 22,2,5,Team 21
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201812041937174496ee3d46589f044,h20190122212927251f900e4092ac547,h201812041937174496ee3d46589f044,Auto Advance From Pool To Bracket Bug,"Nov 2 - 3, 2030","Ames, IA",16U Division,Wed 1/23/2019 3:44 PM,"Saturday, November 02, 2030",P6,11:00 AM,TM HQ - Court 2,h2019012221292729783118e612e0f4a,Team 13,6,8,Team 09
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201812041937174496ee3d46589f044,h2019012221292733312c562f6290c47,h201812041937174496ee3d46589f044,Auto Advance From Pool To Bracket Bug,"Nov 2 - 3, 2030","Ames, IA",18U Division,Wed 1/23/2019 3:42 PM,"Saturday, November 02, 2030",P11,3:30 PM,TM HQ - Court 3,h20190122212927349469cec2caef04f,Team 18,3,5,Team 24
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201801031822598444b07fda1f71e43,h201801031822598641417e85fe9a740,h201801031822598444b07fda1f71e43,2018 Roswell Youth Lacrosse Invitational-Individual Player Registration,"Dec 12 - 13, 2030","Roswell, GA",U11 Girls,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201801031822598444b07fda1f71e43,h20180103182259860da5cbdd52bd64e,h201801031822598444b07fda1f71e43,2018 Roswell Youth Lacrosse Invitational-Individual Player Registration,"Dec 12 - 13, 2030","Roswell, GA",U9 Boys,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201811271815296989ab61690d2a648,h20181127181654361c91fe99625ac4b,h201811271815296989ab61690d2a648,Set Places Caching Issue Test,"Nov 23 - 24, 2030","Ames, IA",14U,Tue 11/27/2018 12:27 PM,"Saturday, November 23, 2030",P1,9:00 AM,TM HQ - Court 1,h201811271816543862621638a7f874b,Team 02,4,8,Team 01
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201801031822598444b07fda1f71e43,h20180103182259877964b129a1bf544,h201801031822598444b07fda1f71e43,2018 Roswell Youth Lacrosse Invitational-Individual Player Registration,"Dec 12 - 13, 2030","Roswell, GA",U9 Girls,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201812041937174496ee3d46589f044,h20190122212927251f900e4092ac547,h201812041937174496ee3d46589f044,Auto Advance From Pool To Bracket Bug,"Nov 2 - 3, 2030","Ames, IA",16U Division,Wed 1/23/2019 3:44 PM,"Saturday, November 02, 2030",P12,11:45 AM,TM HQ - Court 4,h201901222129272774165867229ca48,Team 11,4,5,Team 10
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201812041937174496ee3d46589f044,h2019012221292733312c562f6290c47,h201812041937174496ee3d46589f044,Auto Advance From Pool To Bracket Bug,"Nov 2 - 3, 2030","Ames, IA",18U Division,Wed 1/23/2019 3:42 PM,"Saturday, November 02, 2030",P9,4:00 PM,TM HQ - Court 1,h20190122212927370bb89c32e50ad4c,Team 20,6,7,Team 19
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201811271815296989ab61690d2a648,h20181127181654361c91fe99625ac4b,h201811271815296989ab61690d2a648,Set Places Caching Issue Test,"Nov 23 - 24, 2030","Ames, IA",14U,Tue 11/27/2018 12:27 PM,"Saturday, November 23, 2030",P2,9:00 AM,TM HQ - Court 2,h201811271816543989bb1146e18e844,Team 03,6,4,Team 04
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h2018103102440326152e82461c46d45,h20181031024403282f965aef5951e49,h2018103102440326152e82461c46d45,Future Sluggers ,"Sep 7 - 8, 2019","Montoursville, PA • Williamsport, PA",14U,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201812041937174496ee3d46589f044,h20190122212927251f900e4092ac547,h201812041937174496ee3d46589f044,Auto Advance From Pool To Bracket Bug,"Nov 2 - 3, 2030","Ames, IA",16U Division,Wed 1/23/2019 3:44 PM,"Saturday, November 02, 2030",P11,12:30 PM,TM HQ - Court 3,h20190122212927318c038319510d44c,Team 15,3,2,Team 13
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h2018103102440326152e82461c46d45,h20181031024403285910adf04053846,h2018103102440326152e82461c46d45,Future Sluggers ,"Sep 7 - 8, 2019","Montoursville, PA • Williamsport, PA",15U,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h2018103102440326152e82461c46d45,h20181031024403276be43963cd95147,h2018103102440326152e82461c46d45,Future Sluggers ,"Sep 7 - 8, 2019","Montoursville, PA • Williamsport, PA",12U,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h2018103102440326152e82461c46d45,h20181031024403279820d2c74fd4048,h2018103102440326152e82461c46d45,Future Sluggers ,"Sep 7 - 8, 2019","Montoursville, PA • Williamsport, PA",13U,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201812041937174496ee3d46589f044,h2019012221292733312c562f6290c47,h201812041937174496ee3d46589f044,Auto Advance From Pool To Bracket Bug,"Nov 2 - 3, 2030","Ames, IA",18U Division,Wed 1/23/2019 3:42 PM,"Saturday, November 02, 2030",P10,4:00 PM,TM HQ - Court 2,h20190122212927401988f7e8c31cd4d,Team 23,4,6,Team 17
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h2018103102440326152e82461c46d45,h20181031024403271fb64a89a798246,h2018103102440326152e82461c46d45,Future Sluggers ,"Sep 7 - 8, 2019","Montoursville, PA • Williamsport, PA",11U,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201811271815296989ab61690d2a648,h20181127181654361c91fe99625ac4b,h201811271815296989ab61690d2a648,Set Places Caching Issue Test,"Nov 23 - 24, 2030","Ames, IA",14U,Tue 11/27/2018 12:27 PM,"Saturday, November 23, 2030",P3,9:00 AM,TM HQ - Court 3,h20181127181654423f3c0b736dd084a,Team 05,2,7,Team 07
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h2018103102440326152e82461c46d45,h201810310244032738389043a14c84f,h2018103102440326152e82461c46d45,Future Sluggers ,"Sep 7 - 8, 2019","Montoursville, PA • Williamsport, PA",10U,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201812041937174496ee3d46589f044,h20190122212927201a78369ac9c7345,h201812041937174496ee3d46589f044,Auto Advance From Pool To Bracket Bug,"Nov 2 - 3, 2030","Ames, IA",15U Division,Wed 1/23/2019 8:03 AM,"Saturday, November 02, 2030",P1,3:00 PM,TM HQ - Court 1,h20190122212927209ebf8e49e021e45,Team 01,4,7,Team 02
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201812041937174496ee3d46589f044,h20190122212927251f900e4092ac547,h201812041937174496ee3d46589f044,Auto Advance From Pool To Bracket Bug,"Nov 2 - 3, 2030","Ames, IA",16U Division,Wed 1/23/2019 3:44 PM,"Saturday, November 02, 2030",P9,1:00 PM,TM HQ - Court 1,h201901222129272563bac7d46a1df48,Team 09,4,6,Team 14
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201812041937174496ee3d46589f044,h2019012221292733312c562f6290c47,h201812041937174496ee3d46589f044,Auto Advance From Pool To Bracket Bug,"Nov 2 - 3, 2030","Ames, IA",18U Division,Wed 1/23/2019 3:42 PM,"Saturday, November 02, 2030",B1,9:00 AM,TM HQ - Court 1,h20190122212927349469cec2caef04f,[1] Team 18,,,[4] Team 21
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201811271815296989ab61690d2a648,h20181127181654361c91fe99625ac4b,h201811271815296989ab61690d2a648,Set Places Caching Issue Test,"Nov 23 - 24, 2030","Ames, IA",14U,Tue 11/27/2018 12:27 PM,"Saturday, November 23, 2030",P4,9:00 AM,TM HQ - Court 4,h20181127181654460e532c11544a843,Team 08,9,6,Team 06
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201812041937174496ee3d46589f044,h20190122212927201a78369ac9c7345,h201812041937174496ee3d46589f044,Auto Advance From Pool To Bracket Bug,"Nov 2 - 3, 2030","Ames, IA",15U Division,Wed 1/23/2019 8:03 AM,"Saturday, November 02, 2030",P2,3:00 PM,TM HQ - Court 2,h201901222129272354208457e9bb248,Team 03,8,3,Team 04
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201812041937174496ee3d46589f044,h201812041942011515c94cb9fcfd342,h201812041937174496ee3d46589f044,Auto Advance From Pool To Bracket Bug,"Nov 2 - 3, 2030","Ames, IA",14U Division,Wed 1/23/2019 3:40 PM,"Saturday, November 02, 2030",P1,8:00 AM,TM HQ - Court 1,h201812041942012237bdf1d53c5ef41,Team 07,45,25,Team 03
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201812041937174496ee3d46589f044,h20190122212927251f900e4092ac547,h201812041937174496ee3d46589f044,Auto Advance From Pool To Bracket Bug,"Nov 2 - 3, 2030","Ames, IA",16U Division,Wed 1/23/2019 3:44 PM,"Saturday, November 02, 2030",P10,1:00 PM,TM HQ - Court 2,h201901222129273283e53d73637c546,Team 16,4,4,Team 12
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201812041937174496ee3d46589f044,h2019012221292733312c562f6290c47,h201812041937174496ee3d46589f044,Auto Advance From Pool To Bracket Bug,"Nov 2 - 3, 2030","Ames, IA",18U Division,Wed 1/23/2019 3:42 PM,"Saturday, November 02, 2030",B2,9:00 AM,TM HQ - Court 2,h20190122212927359332485d9061e4d,[2] Team 19,,,[3] Team 17
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201811271815296989ab61690d2a648,h20181127181654361c91fe99625ac4b,h201811271815296989ab61690d2a648,Set Places Caching Issue Test,"Nov 23 - 24, 2030","Ames, IA",14U,Tue 11/27/2018 12:27 PM,"Saturday, November 23, 2030",P5,10:00 AM,TM HQ - Court 1,h20181127181654472bafd24429da14d,Team 09,3,5,Team 10
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201604291609055668f03b30e2be64b,h20160429163225641b02d6eed284f4a,h201604291609055668f03b30e2be64b,2020 Adam Novellano Memorial Indoor Tournament in West Islip,"Jan 25 - Feb 9, 2020","West Islip, NY",Girls 2008 (U9),,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201604291609055668f03b30e2be64b,h201604291632256412310793ae49546,h201604291609055668f03b30e2be64b,2020 Adam Novellano Memorial Indoor Tournament in West Islip,"Jan 25 - Feb 9, 2020","West Islip, NY",Girls 2007 (U10),,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201604291609055668f03b30e2be64b,h2016042916322564154d0c11f69184d,h201604291609055668f03b30e2be64b,2020 Adam Novellano Memorial Indoor Tournament in West Islip,"Jan 25 - Feb 9, 2020","West Islip, NY",Girls 2009 (U8),,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201604291609055668f03b30e2be64b,h20160429163225641b186c14bf40c4e,h201604291609055668f03b30e2be64b,2020 Adam Novellano Memorial Indoor Tournament in West Islip,"Jan 25 - Feb 9, 2020","West Islip, NY",Girls 2010 (U7),,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201812041937174496ee3d46589f044,h20190122212927201a78369ac9c7345,h201812041937174496ee3d46589f044,Auto Advance From Pool To Bracket Bug,"Nov 2 - 3, 2030","Ames, IA",15U Division,Wed 1/23/2019 8:03 AM,"Saturday, November 02, 2030",P3,5:00 PM,TM HQ - Court 1,h20190122212927225fcd6b23e5c6b4a,Team 02,4,5,Team 03
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201812041937174496ee3d46589f044,h201812041942011515c94cb9fcfd342,h201812041937174496ee3d46589f044,Auto Advance From Pool To Bracket Bug,"Nov 2 - 3, 2030","Ames, IA",14U Division,Wed 1/23/2019 3:40 PM,"Saturday, November 02, 2030",P2,8:00 AM,TM HQ - Court 2,h2018120419420116832b9106ae7fc45,Team 02,67,63,Team 06
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201812041937174496ee3d46589f044,h20190122212927251f900e4092ac547,h201812041937174496ee3d46589f044,Auto Advance From Pool To Bracket Bug,"Nov 2 - 3, 2030","Ames, IA",16U Division,Wed 1/23/2019 3:44 PM,"Saturday, November 02, 2030",B1,8:00 AM,TM HQ - Court 3,h20190122212927318c038319510d44c,[1] Team 15,,,[4] Team 16
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201812041937174496ee3d46589f044,h2019012221292733312c562f6290c47,h201812041937174496ee3d46589f044,Auto Advance From Pool To Bracket Bug,"Nov 2 - 3, 2030","Ames, IA",18U Division,Wed 1/23/2019 3:42 PM,"Saturday, November 02, 2030",B3,11:00 AM,TM HQ - Court 1,,Bracket Winner B1,,,Bracket Winner B2
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201811271815296989ab61690d2a648,h20181127181654361c91fe99625ac4b,h201811271815296989ab61690d2a648,Set Places Caching Issue Test,"Nov 23 - 24, 2030","Ames, IA",14U,Tue 11/27/2018 12:27 PM,"Saturday, November 23, 2030",P6,10:00 AM,TM HQ - Court 2,h20181127181654508a16c79cf420043,Team 12,7,6,Team 11
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201812041937174496ee3d46589f044,h20190122212927201a78369ac9c7345,h201812041937174496ee3d46589f044,Auto Advance From Pool To Bracket Bug,"Nov 2 - 3, 2030","Ames, IA",15U Division,Wed 1/23/2019 8:03 AM,"Saturday, November 02, 2030",P4,5:00 PM,TM HQ - Court 2,h20190122212927209ebf8e49e021e45,Team 01,3,5,Team 04
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201604291609055668f03b30e2be64b,h2016042916322564159d815756ad54a,h201604291609055668f03b30e2be64b,2020 Adam Novellano Memorial Indoor Tournament in West Islip,"Jan 25 - Feb 9, 2020","West Islip, NY",Girls 2006 (U11),,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201604291609055668f03b30e2be64b,h201604291632256414a4828adf8b04a,h201604291609055668f03b30e2be64b,2020 Adam Novellano Memorial Indoor Tournament in West Islip,"Jan 25 - Feb 9, 2020","West Islip, NY",Girls 2005 (U12),,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201604291609055668f03b30e2be64b,h2016042916322564134fe06918fef4b,h201604291609055668f03b30e2be64b,2020 Adam Novellano Memorial Indoor Tournament in West Islip,"Jan 25 - Feb 9, 2020","West Islip, NY",Girls 2004 (U13),,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201812041937174496ee3d46589f044,h201812041942011515c94cb9fcfd342,h201812041937174496ee3d46589f044,Auto Advance From Pool To Bracket Bug,"Nov 2 - 3, 2030","Ames, IA",14U Division,Wed 1/23/2019 3:40 PM,"Saturday, November 02, 2030",P3,8:00 AM,TM HQ - Court 3,h201812041942011572e750515864e4d,Team 01,30,27,Team 05
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201812041937174496ee3d46589f044,h20190122212927251f900e4092ac547,h201812041937174496ee3d46589f044,Auto Advance From Pool To Bracket Bug,"Nov 2 - 3, 2030","Ames, IA",16U Division,Wed 1/23/2019 3:44 PM,"Saturday, November 02, 2030",B2,8:00 AM,TM HQ - Court 4,h20190122212927287b461826ac6f342,[2] Team 12,,,[3] Team 14
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201812041937174496ee3d46589f044,h2019012221292733312c562f6290c47,h201812041937174496ee3d46589f044,Auto Advance From Pool To Bracket Bug,"Nov 2 - 3, 2030","Ames, IA",18U Division,Wed 1/23/2019 3:42 PM,"Sunday, November 03, 2030",B1,9:00 AM,TM HQ - Court 1,h20190122212927349469cec2caef04f,[1] Team 18,,,[4] Team 21
