tournament_endpoint,tournament_division_id,tournament_id,tournament_name,time_period,Location,tournament_division_name,last_update,game_date,game_id,game_time,location_name,away_team_id,away_team,away_score,home_score,home_team
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h2018120516181398899fae8005f6944,h2018120517041277672721b2976d043,h2018120516181398899fae8005f6944,T3 High School Winter League,"Jan 5 - Feb 23, 2019","Branchburg, NJ",White,Sat 2/23/2019 10:12 PM,"Saturday, January 05, 2019",P13,7:55 PM,Branchburg Sports Complex,h201812051713144137997012a81c845,Phillipsburg,10,10,Bridgewater White
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201902180258596108c0455e191e449,h20190218030438158218b9ad1084449,h201902180258596108c0455e191e449,2019 Viking Games,"Feb 23, 2019","Bermuda Run, NC",Boys Varsity,Tue 2/19/2019 2:34 PM,"Saturday, February 23, 2019",P19,8:00 AM,BB&T Sport Park - Field 5,h20190218030958110068e1baba9aa4c,E. Forsyth,,,SW Guilford
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190123233155816a53b1d2e1b2645,h20190123233937229fe66c0f94d5341,h20190123233155816a53b1d2e1b2645,Goodland Invitational,"Feb 23 - 24, 2019","Brookfield, WI",High School Elite,Sun 2/24/2019 2:36 PM,"Saturday, February 23, 2019",P5,5:30 PM,Brookfield Indoor Soccer Complex - Field 2,h20190123234559969d699da4067bd43,True IN,5,9,Mighty Ducks
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201901081715420616258132d4d904d,h20190108171725627fc51cf07571c4d,h201901081715420616258132d4d904d,Battle by the Bridge - Midnight Madness,"Feb 23 - 24, 2019","Stevensville, MD",2024,Sun 2/24/2019 9:40 AM,"Saturday, February 23, 2019",P1,5:15 PM,ISA,h20190108171740624a264915c60824d,M&D,9,4,Pride
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h20190220200303928836c9b45f60c4a,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",MAMBA Boys 14U,Sun 2/24/2019 1:59 PM,"Friday, February 22, 2019",P1,8:00 AM,Heritage Park - 2,h20190220210020067bb1d00fde9a94e,Misfits LC,12,0,Henderson Wrangles
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190123233155816a53b1d2e1b2645,h20190123233937221889f6a691e0b42,h20190123233155816a53b1d2e1b2645,Goodland Invitational,"Feb 23 - 24, 2019","Brookfield, WI",Bantam,Sun 2/24/2019 12:56 PM,"Saturday, February 23, 2019",P4,4:30 PM,Brookfield Indoor Soccer Complex - Field 1,h20190123234317667879b3a20c2fb45,True IN,8,5,Frogs
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201902180258596108c0455e191e449,h201902180305259725bd98cee913e4b,h201902180258596108c0455e191e449,2019 Viking Games,"Feb 23, 2019","Bermuda Run, NC",Boys JV,Tue 2/19/2019 2:08 PM,"Saturday, February 23, 2019",P11,10:15 AM,BB&T Sport Park - Field 1,h20190218031726985c9a6cb59587b4a,NW Guilford,,,E. Alamance
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h201902202000097690d0390c9ae4a48,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Relax Boys Varsity,Sun 2/24/2019 12:55 PM,"Friday, February 22, 2019",P1,9:00 AM,Heritage Park - 1,h201902202000098055455df3b937a45,Rio Rancho Raptors,0,11,Fremont Varsity
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190123233155816a53b1d2e1b2645,h201901232339372173e054192a9834a,h20190123233155816a53b1d2e1b2645,Goodland Invitational,"Feb 23 - 24, 2019","Brookfield, WI",Pee Wee,Sun 2/24/2019 1:50 PM,"Saturday, February 23, 2019",P7,9:00 AM,Brookfield Indoor Soccer Complex - Field 2,h20190123234153117bca0a8a44b6142,True IN,13,0,MNPeewee Green
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h201902201959325290eb0c0e54a7745,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Legends Boys Varsity,Sun 2/24/2019 1:52 PM,"Friday, February 22, 2019",P1,11:00 AM,Heritage Park - 12,h20190220195932600a3b5b20c051d4f,Davis Varsity,4,5,Brighton Lacrosse Varsity
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190123233155816a53b1d2e1b2645,h20190123233937226227c392c221043,h20190123233155816a53b1d2e1b2645,Goodland Invitational,"Feb 23 - 24, 2019","Brookfield, WI",Midget B,Sun 2/24/2019 11:51 AM,"Saturday, February 23, 2019",P6,1:30 PM,Brookfield Indoor Soccer Complex - Field 3,h20190123234440574f960d3dbc5a449,Frogs Yellow,12,6,MN Midget Green
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190123233155816a53b1d2e1b2645,h2019012418485276148a2735528c941,h20190123233155816a53b1d2e1b2645,Goodland Invitational,"Feb 23 - 24, 2019","Brookfield, WI",Midget A,Sun 2/24/2019 10:55 AM,"Saturday, February 23, 2019",P6,12:30 PM,Brookfield Indoor Soccer Complex - Field 2,h201901232344406170575c5aba23c49,Mighty Ducks,11,0,WI Box Selects
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h20190220200330474ba21219ceaf747,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Knights Boys 12U,Sun 2/24/2019 1:15 PM,"Friday, February 22, 2019",P1,1:00 PM,Heritage Park - 4,h20190220200330533e9937f3f880e48,MN Chill 12U,8,4,Oneida LC 2025
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201902220231147827f2a314cb30b4e,h201902220238207373e29b66744844f,h201902220231147827f2a314cb30b4e,Legacy Lacrosse Box Tourney,"Feb 23, 2019","Bridgewater, MA",7th/8th Grade Division,Sat 2/23/2019 3:03 PM,"Saturday, February 23, 2019",P9,11:40 AM,Bridgewater Sports Complex - Field 1,h20190222025037806b6477956223a48,Laxachusetts Green,6,4,Eclipse 1
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h2018120516181398899fae8005f6944,h2018120517044945691ff29f1638a4c,h2018120516181398899fae8005f6944,T3 High School Winter League,"Jan 5 - Feb 23, 2019","Branchburg, NJ",Red,Sat 2/23/2019 10:13 PM,"Saturday, January 05, 2019",P8,6:05 PM,Branchburg Sports Complex,h2018120517080602490e40553ee124c,New Providence,13,14,Nazareth
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h20190220200357332644118154f914b,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Gulls Girls Varsity,Sun 2/24/2019 12:11 PM,"Friday, February 22, 2019",P1,10:00 AM,Heritage Park - 7,h20190220200357419e6303615dcef40,Jordan Varsity Girls,6,4,Davis Girls
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h201902202001502840a2b135e8b6241,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Seals Boys JV,Yesterday 9:52 AM,"Friday, February 22, 2019",P1,12:00 PM,Heritage Park - 11,h201902202059054948c919e69799b4f,Skyridge JV,1,13,NDSS ISLANDERS
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190219014737252be49b239da8b41,h20190219015615755e28d7bd140c448,h20190219014737252be49b239da8b41,TRUE PA Girls Midnight Madness,"Feb 23 - 24, 2019","cheswick, PA",Division 1,Sun 2/24/2019 12:25 AM,"Saturday, February 23, 2019",P0,10:00 PM,Pittsburgh indoor sports arena - Field 1,h20190219025605823858c1b1601d74f,Chartier Valley,8,21,TRUE 2021
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h201902202004263874446ddf6419141,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Capitals Girls JV,Sun 2/24/2019 1:10 PM,"Friday, February 22, 2019",P1,3:00 PM,Heritage Park - 7,h20190220200426442e1d10335826e43,Lady Wildcats,10,3,Duke City Scorpions*
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190219014737252be49b239da8b41,h20190219015615760fecb180a016e40,h20190219014737252be49b239da8b41,TRUE PA Girls Midnight Madness,"Feb 23 - 24, 2019","cheswick, PA",Division 2,Sat 2/23/2019 11:56 PM,"Saturday, February 23, 2019",P0,10:30 PM,Pittsburgh indoor sports arena - Field 1,h20190219015737746bf23ed3fdb5b40,Greensburg CC,5,15,Mustangs
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201902220231147827f2a314cb30b4e,h20190222023731308e1e779e08a5541,h201902220231147827f2a314cb30b4e,Legacy Lacrosse Box Tourney,"Feb 23, 2019","Bridgewater, MA",5th/6th Grade Division,Sun 2/24/2019 9:20 AM,"Saturday, February 23, 2019",B1,4:20 PM,Bridgewater Sports Complex - Field 1,h201902220245167178ea10f18e4984a,[1] 3d New England,5,7,[2] Laxachusetts White
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h2018120516181398899fae8005f6944,h2018120517041277672721b2976d043,h2018120516181398899fae8005f6944,T3 High School Winter League,"Jan 5 - Feb 23, 2019","Branchburg, NJ",White,Sat 2/23/2019 10:12 PM,"Saturday, January 05, 2019",P10,9:30 AM,Branchburg Sports Complex,h201812051713542477cdc941f672943,Scotch Plains,6,19,Central 2021 Blue
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201902180258596108c0455e191e449,h20190218030438158218b9ad1084449,h201902180258596108c0455e191e449,2019 Viking Games,"Feb 23, 2019","Bermuda Run, NC",Boys Varsity,Tue 2/19/2019 2:34 PM,"Saturday, February 23, 2019",P20,8:00 AM,BB&T Sport Park - Field 4,h201902180311372367f16f582a04147,E. Alamance,,,Forsyth Country Day
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190123233155816a53b1d2e1b2645,h20190123233937229fe66c0f94d5341,h20190123233155816a53b1d2e1b2645,Goodland Invitational,"Feb 23 - 24, 2019","Brookfield, WI",High School Elite,Sun 2/24/2019 2:36 PM,"Saturday, February 23, 2019",P6,5:30 PM,Brookfield Indoor Soccer Complex - Field 3,h20190123234559959381c379d96634e,TC Select,12,4,WI Box Selects
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201901081715420616258132d4d904d,h20190108171725627fc51cf07571c4d,h201901081715420616258132d4d904d,Battle by the Bridge - Midnight Madness,"Feb 23 - 24, 2019","Stevensville, MD",2024,Sun 2/24/2019 9:40 AM,"Saturday, February 23, 2019",P102,5:35 PM,ISA,,Introduction - MD United & HoCo,0,0,Unknown
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h20190220200303928836c9b45f60c4a,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",MAMBA Boys 14U,Sun 2/24/2019 1:59 PM,"Friday, February 22, 2019",P1,8:00 AM,Heritage Park - 3,h20190220200304095338e7913039647,Oneida LC 13U,0,17,Titanium U14
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190123233155816a53b1d2e1b2645,h20190123233937221889f6a691e0b42,h20190123233155816a53b1d2e1b2645,Goodland Invitational,"Feb 23 - 24, 2019","Brookfield, WI",Bantam,Sun 2/24/2019 12:56 PM,"Saturday, February 23, 2019",P5,4:30 PM,Brookfield Indoor Soccer Complex - Field 2,h201901232343176707c018cbc47e046,Illinois,11,2,MN Bantam Green
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201902180258596108c0455e191e449,h201902180305259725bd98cee913e4b,h201902180258596108c0455e191e449,2019 Viking Games,"Feb 23, 2019","Bermuda Run, NC",Boys JV,Tue 2/19/2019 2:08 PM,"Saturday, February 23, 2019",P10,11:00 AM,BB&T Sport Park - Field 3,h20190219121758456f0dbd437416b4a,Davie,,,Patrick Henry
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h201902202000097690d0390c9ae4a48,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Relax Boys Varsity,Sun 2/24/2019 12:55 PM,"Friday, February 22, 2019",P1,9:00 AM,Heritage Park - 2,h20190220200009816cca89c32b97e48,Duke City Scorpions,8,7,Davis JV
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190123233155816a53b1d2e1b2645,h201901232339372173e054192a9834a,h20190123233155816a53b1d2e1b2645,Goodland Invitational,"Feb 23 - 24, 2019","Brookfield, WI",Pee Wee,Sun 2/24/2019 1:50 PM,"Saturday, February 23, 2019",P8,9:00 AM,Brookfield Indoor Soccer Complex - Field 1,h201901232341531081bcc7642e11b40,MN Pewee Black,8,1,Illinois*
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h201902201959325290eb0c0e54a7745,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Legends Boys Varsity,Sun 2/24/2019 1:52 PM,"Friday, February 22, 2019",P1,11:00 AM,Heritage Park - 13,h201902201959325807e320d4cce7848,Claremont Spartans,5,1,Palo Verde Varisty
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190123233155816a53b1d2e1b2645,h20190123233937226227c392c221043,h20190123233155816a53b1d2e1b2645,Goodland Invitational,"Feb 23 - 24, 2019","Brookfield, WI",Midget B,Sun 2/24/2019 11:51 AM,"Saturday, February 23, 2019",P7,8:00 AM,Brookfield Indoor Soccer Complex - Field 1,h201901232346122241f0577c1c90c45,True KS,3,5,Frogs Yellow
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190123233155816a53b1d2e1b2645,h2019012418485276148a2735528c941,h20190123233155816a53b1d2e1b2645,Goodland Invitational,"Feb 23 - 24, 2019","Brookfield, WI",Midget A,Sun 2/24/2019 10:55 AM,"Saturday, February 23, 2019",B1,10:00 AM,Brookfield Indoor Soccer Complex - Field 1,h201901232344406170575c5aba23c49,[1] Mighty Ducks,9,0,[4] Frogs Blue
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h20190220200330474ba21219ceaf747,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Knights Boys 12U,Sun 2/24/2019 1:15 PM,"Friday, February 22, 2019",P1,1:00 PM,Heritage Park - 5,h201902202003305457aa3b187095241,Titanium 12U,16,2,Valley Super Hawks
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201902220231147827f2a314cb30b4e,h201902220238207373e29b66744844f,h201902220231147827f2a314cb30b4e,Legacy Lacrosse Box Tourney,"Feb 23, 2019","Bridgewater, MA",7th/8th Grade Division,Sat 2/23/2019 3:03 PM,"Saturday, February 23, 2019",P10,11:40 AM,Bridgewater Sports Complex - Field 2,h20190222025042801b98b239c5e2d4f,Laxachusetts White,4,11,New England Twisters
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h2018120516181398899fae8005f6944,h2018120517044945691ff29f1638a4c,h2018120516181398899fae8005f6944,T3 High School Winter League,"Jan 5 - Feb 23, 2019","Branchburg, NJ",Red,Sat 2/23/2019 10:13 PM,"Saturday, January 05, 2019",P15,7:00 PM,Branchburg Sports Complex,h201812051708437331a5f3f8678064e,Bridgewater Black,7,13,Velocity
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h20190220200357332644118154f914b,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Gulls Girls Varsity,Sun 2/24/2019 12:11 PM,"Friday, February 22, 2019",P1,10:00 AM,Heritage Park - 9,h201902202003574003c5ea84e69324a,Brighton Girls Varsity,6,6,Viewmont
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h201902202001502840a2b135e8b6241,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Seals Boys JV,Yesterday 9:52 AM,"Friday, February 22, 2019",P1,1:00 PM,Heritage Park - 12,h201902202001503315e861f5027a642,Aces 22,10,6,Palo Verde JV
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190219014737252be49b239da8b41,h20190219015615755e28d7bd140c448,h20190219014737252be49b239da8b41,TRUE PA Girls Midnight Madness,"Feb 23 - 24, 2019","cheswick, PA",Division 1,Sun 2/24/2019 12:25 AM,"Saturday, February 23, 2019",P0,10:00 PM,Pittsburgh indoor sports arena - Field 2,h201902190256058353fd695517c5c4a,Butler,12,11,Franklin Regional
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h201902202004263874446ddf6419141,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Capitals Girls JV,Sun 2/24/2019 1:10 PM,"Friday, February 22, 2019",B4,8:00 AM,Heritage Park - 8,h20190220200426421dfb640cca5ca42,[5] Skyline JV,3,4,[6] Brighton Girls JV
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190219014737252be49b239da8b41,h20190219015615760fecb180a016e40,h20190219014737252be49b239da8b41,TRUE PA Girls Midnight Madness,"Feb 23 - 24, 2019","cheswick, PA",Division 2,Sat 2/23/2019 11:56 PM,"Saturday, February 23, 2019",P0,10:30 PM,Pittsburgh indoor sports arena - Field 2,h20190219015737727e2ce027cf83946,Shaler JV,4,6,Indiana
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h2018120516181398899fae8005f6944,h2018120517041277672721b2976d043,h2018120516181398899fae8005f6944,T3 High School Winter League,"Jan 5 - Feb 23, 2019","Branchburg, NJ",White,Sat 2/23/2019 10:12 PM,"Saturday, January 05, 2019",P19,10:30 AM,Branchburg Sports Complex,h201812051711332331c139cde463d48,Bridgewater White,14,9,Scotch Plains
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201902180258596108c0455e191e449,h20190218030438158218b9ad1084449,h201902180258596108c0455e191e449,2019 Viking Games,"Feb 23, 2019","Bermuda Run, NC",Boys Varsity,Tue 2/19/2019 2:34 PM,"Saturday, February 23, 2019",P25,8:00 AM,BB&T Sport Park - Field 3,h20190218030655368dbd339a0520f40,Grimsley,,,W. Forsyth
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190123233155816a53b1d2e1b2645,h20190123233937229fe66c0f94d5341,h20190123233155816a53b1d2e1b2645,Goodland Invitational,"Feb 23 - 24, 2019","Brookfield, WI",High School Elite,Sun 2/24/2019 2:36 PM,"Saturday, February 23, 2019",P7,7:30 PM,Brookfield Indoor Soccer Complex - Field 1,h2019012323455996248b9f4a1b8cd4e,Mighty Ducks,6,8,MN Stars
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201901081715420616258132d4d904d,h20190108171725627fc51cf07571c4d,h201901081715420616258132d4d904d,Battle by the Bridge - Midnight Madness,"Feb 23 - 24, 2019","Stevensville, MD",2024,Sun 2/24/2019 9:40 AM,"Saturday, February 23, 2019",P2,5:50 PM,ISA,h20190108171801141be072f2903e445,MD United,6,9,HoCo
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h20190220200303928836c9b45f60c4a,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",MAMBA Boys 14U,Sun 2/24/2019 1:59 PM,"Friday, February 22, 2019",P1,8:00 AM,Heritage Park - 4,h20190220200304033c994468c650747,NorthWest Titans,8,8,MN Chill 14U
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190123233155816a53b1d2e1b2645,h20190123233937221889f6a691e0b42,h20190123233155816a53b1d2e1b2645,Goodland Invitational,"Feb 23 - 24, 2019","Brookfield, WI",Bantam,Sun 2/24/2019 12:56 PM,"Saturday, February 23, 2019",P6,4:30 PM,Brookfield Indoor Soccer Complex - Field 3,h2019012323431765369a5646ebfac47,MN Bantam Black,5,10,Mighty Ducks
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201902180258596108c0455e191e449,h201902180305259725bd98cee913e4b,h201902180258596108c0455e191e449,2019 Viking Games,"Feb 23, 2019","Bermuda Run, NC",Boys JV,Tue 2/19/2019 2:08 PM,"Saturday, February 23, 2019",P5,11:45 AM,BB&T Sport Park - Field 1,h2019021803183728095840263b98642,Page,,,NW Guilford
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h201902202000097690d0390c9ae4a48,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Relax Boys Varsity,Sun 2/24/2019 12:55 PM,"Friday, February 22, 2019",P1,9:00 AM,Heritage Park - 3,h201902202000099031eb9619dd6474b,Titanium Varsity,5,4,Jordan Varsity Boys
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190123233155816a53b1d2e1b2645,h201901232339372173e054192a9834a,h20190123233155816a53b1d2e1b2645,Goodland Invitational,"Feb 23 - 24, 2019","Brookfield, WI",Pee Wee,Sun 2/24/2019 1:50 PM,"Saturday, February 23, 2019",B1,11:00 AM,Brookfield Indoor Soccer Complex - Field 2,h201901232341531270b05f435ee7f46,[1] Mighty Ducks,4,3,[2] MN Pewee Black
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h201902201959325290eb0c0e54a7745,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Legends Boys Varsity,Sun 2/24/2019 1:52 PM,"Friday, February 22, 2019",P1,12:00 PM,Heritage Park - 12,h2019022019593261096c692bda1c742,Centennial Varsity,8,6,Notre Dame Prep
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190123233155816a53b1d2e1b2645,h20190123233937226227c392c221043,h20190123233155816a53b1d2e1b2645,Goodland Invitational,"Feb 23 - 24, 2019","Brookfield, WI",Midget B,Sun 2/24/2019 11:51 AM,"Saturday, February 23, 2019",P8,8:00 AM,Brookfield Indoor Soccer Complex - Field 2,h20190123234440590a2170ff9729944,Illinois,10,5,True IN
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190123233155816a53b1d2e1b2645,h2019012418485276148a2735528c941,h20190123233155816a53b1d2e1b2645,Goodland Invitational,"Feb 23 - 24, 2019","Brookfield, WI",Midget A,Sun 2/24/2019 10:55 AM,"Saturday, February 23, 2019",B2,10:00 AM,Brookfield Indoor Soccer Complex - Field 2,h2019012323444057933f234ec4f8e43,[2] MN Midget Black,4,5,[3] WI Box Selects
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h20190220200330474ba21219ceaf747,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Knights Boys 12U,Sun 2/24/2019 1:15 PM,"Friday, February 22, 2019",P1,3:00 PM,Heritage Park - 3,h20190220200330522816a3616231145,Valley Super Hawks*,2,9,MN Chill 12U
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201902220231147827f2a314cb30b4e,h201902220238207373e29b66744844f,h201902220231147827f2a314cb30b4e,Legacy Lacrosse Box Tourney,"Feb 23, 2019","Bridgewater, MA",7th/8th Grade Division,Sat 2/23/2019 3:03 PM,"Saturday, February 23, 2019",P11,12:20 PM,Bridgewater Sports Complex - Field 1,h201902220251153038fb383ec80ff41,Eclipse 2,5,4,Express North
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h2018120516181398899fae8005f6944,h2018120517044945691ff29f1638a4c,h2018120516181398899fae8005f6944,T3 High School Winter League,"Jan 5 - Feb 23, 2019","Branchburg, NJ",Red,Sat 2/23/2019 10:13 PM,"Saturday, January 05, 2019",P10,8:50 PM,Branchburg Sports Complex,h201812051708437331a5f3f8678064e,Bridgewater Black,4,14,Voorhees
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h20190220200357332644118154f914b,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Gulls Girls Varsity,Sun 2/24/2019 12:11 PM,"Friday, February 22, 2019",P1,11:00 AM,Heritage Park - 6,h201902202003573406de81be8d6074d,American Fork HS Girls Lacrosse,7,17,Herriman Lady Mustangs Varisty
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h201902202001502840a2b135e8b6241,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Seals Boys JV,Yesterday 9:52 AM,"Friday, February 22, 2019",P1,2:00 PM,Heritage Park - 2,h2019022020015029301d2d7f4711b4b,PCFLL Pac United U15,7,1,Herriman Mustangs 21/22*
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190219014737252be49b239da8b41,h20190219015615755e28d7bd140c448,h20190219014737252be49b239da8b41,TRUE PA Girls Midnight Madness,"Feb 23 - 24, 2019","cheswick, PA",Division 1,Sun 2/24/2019 12:25 AM,"Saturday, February 23, 2019",P0,10:00 PM,Pittsburgh indoor sports arena - Field 3,h20190219025605832fd5eaf5e0e9e44,North Allegheny,5,18,Shaler Varsity
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h201902202004263874446ddf6419141,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Capitals Girls JV,Sun 2/24/2019 1:10 PM,"Friday, February 22, 2019",B1,9:00 AM,Heritage Park - 8,h2019022020042645296ff9b8ffb384f,[1] Herriman Lady Mustangs,9,7,[4] Lady Wildcats
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190219014737252be49b239da8b41,h20190219015615760fecb180a016e40,h20190219014737252be49b239da8b41,TRUE PA Girls Midnight Madness,"Feb 23 - 24, 2019","cheswick, PA",Division 2,Sat 2/23/2019 11:56 PM,"Saturday, February 23, 2019",P0,10:30 PM,Pittsburgh indoor sports arena - Field 3,h20190219015737739c6235042e82f41,TRUE 2023,16,5,Butler 2
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h2018120516181398899fae8005f6944,h2018120517041277672721b2976d043,h2018120516181398899fae8005f6944,T3 High School Winter League,"Jan 5 - Feb 23, 2019","Branchburg, NJ",White,Sat 2/23/2019 10:12 PM,"Saturday, January 05, 2019",P11,1:30 PM,Branchburg Sports Complex,h201812051712083470f3da63a54a944,Lata/North Hunterdon,14,6,South Brunswick
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201902180258596108c0455e191e449,h20190218030438158218b9ad1084449,h201902180258596108c0455e191e449,2019 Viking Games,"Feb 23, 2019","Bermuda Run, NC",Boys Varsity,Tue 2/19/2019 2:34 PM,"Saturday, February 23, 2019",P26,8:00 AM,BB&T Sport Park - Field 6,h201902180322571850860ac77b07c48,Bishop Mcguinness,,,Mt. Tabor
